Subject Area,Mapping Name,Component Type,Component Name,Port Name,Data Type,Unused/Unconnected Mapping,Precision,Scale,Column Sequence No,Input,Output,Group Name,Variable,Lookup,Return Value,Group Filter Condition,Sort Key,Direction,Expression,Group By,Sequence,Master,Default Value,Target Load Plan,Description,Target Key Type,Target Not Null
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_RGHT_TO_PY_IND,string,NO,1,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_SCHD_PREM_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_USCHD_PREM_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_CV_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_PU_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_MAX_PREM_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_G85_MODE_PREM_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_TRM_INS_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_GUAR_IND,string,NO,1,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_GUAR_END_DT,string,NO,29,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_GUAR_MTRTY_DT,string,NO,29,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_GUAR_LMT_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_GUAR_SUM_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_GUAR_LESS_WD_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_OPT_FNL_OFR_DT,string,NO,29,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_OPT_NXT_OFR_DT,string,NO,29,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_OPT_RMN_QTY,decimal,NO,2,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_MIN_PREM_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVG_RINS_RISK_BSIS_CD,string,NO,10,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_PD_UP_BAL_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_TOT_ALLOC_PREM_INT_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_FTR_WD_LMT_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_RINS_CARY_NM,string,NO,30,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_TRM_CNVR_XRCS_DTL_DSCR,string,NO,30,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_WV_ANNL_PREM_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_NXT_ANNV_CV_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_PRIR_ANNV_CV_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,PRTL_ADDL_DB_RDR_MAX_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_PERM_TBL_RT_ALPHA_CD,string,NO,10,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_PAIR_PRI_DIVD_OPT_CD,decimal,NO,10,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_PAIR_2ND_DIVD_OPT_CD,decimal,NO,10,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_RT_MRK_CD,string,NO,4,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_TGT_PREM_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_MO_PREM_WV_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_CSH_VAL_GUAR_INT_RT,decimal,NO,11,5,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,TGT_PREM_ANNL_AMT_AT_ISS,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,PERM_FLAT_XTRA_END_DT,string,NO,29,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,SURR_CHRG_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,IND_CD,integer,NO,10,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,MAX_GUAR_PREM_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,MAX_LIFTM_BEN_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,PERM_TBL_RTNG_END_DT,string,NO,29,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,CVR_JUV_POL_IND,string,NO,1,0,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Source Qualifier,SQ_T_INS_POL_CVR,POL_FACE_VAL_ADJ_AMT,decimal,NO,12,2,,YES,YES,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_CVR_WRT_AGNT,v_MSTR_ID_prev,string,NO,15,0,,,,,YES,,,,,,v_MSTR_ID_curr,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_CVR_WRT_AGNT,MSTR_ID,string,NO,15,0,,YES,YES,,,,,,,,MSTR_ID,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_CVR_WRT_AGNT,v_MSTR_ID_curr,string,NO,15,0,,,,,YES,,,,,,MSTR_ID,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_CVR_WRT_AGNT,CO_CD,string,NO,3,0,,YES,YES,,,,,,,,CO_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_CVR_WRT_AGNT,INS_CVR_CTGY_CD,decimal,NO,10,0,,YES,YES,,,,,,,,INS_CVR_CTGY_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_CVR_WRT_AGNT,INS_CVR_ID,string,NO,50,0,,YES,,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_CVR_WRT_AGNT,o_INS_CVR_SEQ_NUM,decimal,NO,10,0,,,YES,,,,,,,,":LKP.LKP_T_INS_POL_CVR_TEMP(MSTR_ID,INS_CVR_CTGY_CD,INS_CVR_ID)",,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_CVR_WRT_AGNT,v_WRT_AGNT_SEQ_NUM,decimal,NO,10,0,,,,,YES,,,,,,"IIF(v_MSTR_ID_prev != v_MSTR_ID_curr, 1, v_WRT_AGNT_SEQ_NUM + 1)",,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_CVR_WRT_AGNT,o_WRT_AGNT_SEQ_NUM,decimal,NO,10,0,,,YES,,,,,,,,v_WRT_AGNT_SEQ_NUM,,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_CVR_WRT_AGNT,o_REC_CRT_TS,date/time,NO,29,9,,,YES,,,,,,,,SESSSTARTTIME,,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_CVR_WRT_AGNT,o_REC_MOD_USR_ID,string,NO,10,0,,,YES,,,,,,,,$$USERID,,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_CVR_WRT_AGNT,WRT_AGNT_ID,string,NO,10,0,,YES,YES,,,,,,,,WRT_AGNT_ID,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_CVR_WRT_AGNT,ASGN_WRT_PCT,decimal,NO,5,2,,YES,YES,,,,,,,,ASGN_WRT_PCT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_CVR_WRT_AGNT,ASGN_WRT_RENW_PCT,decimal,NO,5,2,,YES,YES,,,,,,,,ASGN_WRT_RENW_PCT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_CVR_WRT_AGNT,AGNT_FIRM_CD,string,NO,3,0,,YES,YES,,,,,,,,AGNT_FIRM_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,v_MSTR_ID_prev,string,NO,15,0,,,,,YES,,,,,,v_MSTR_ID_curr,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,MSTR_ID,string,NO,15,0,,YES,YES,,,,,,,,MSTR_ID,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,v_MSTR_ID_curr,string,NO,15,0,,,,,YES,,,,,,MSTR_ID,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,CO_CD,string,NO,3,0,,YES,YES,,,,,,,,CO_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,v_BUS_PARTY_ROLE_CD_prev,decimal,NO,10,0,,,,,YES,,,,,,v_BUS_PARTY_ROLE_CD_curr,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,BUS_PARTY_ROLE_CD,decimal,NO,10,0,,YES,YES,,,,,,,,BUS_PARTY_ROLE_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,v_BUS_PARTY_ROLE_CD_curr,decimal,NO,10,0,,,,,YES,,,,,,BUS_PARTY_ROLE_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,v_BUS_PARTY_ROLE_SEQ_NUM,decimal,NO,10,0,,,,,YES,,,,,,"IIF(v_MSTR_ID_prev != v_MSTR_ID_curr or v_BUS_PARTY_ROLE_CD_prev != v_BUS_PARTY_ROLE_CD_curr, 1, v_BUS_PARTY_ROLE_SEQ_NUM + 1)",,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,o_BUS_PARTY_ROLE_SEQ_NUM,decimal,NO,10,0,,,YES,,,,,,,,v_BUS_PARTY_ROLE_SEQ_NUM,,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,o_REC_CRT_TS,date/time,NO,29,9,,,YES,,,,,,,,SESSSTARTTIME,,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,o_REC_MOD_USR_ID,string,NO,10,0,,,YES,,,,,,,,$$USERID,,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PER_ORG_IND,string,NO,10,0,,YES,YES,,,,,,,,PER_ORG_IND,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_FULL_NM,string,NO,100,0,,YES,YES,,,,,,,,PARTY_FULL_NM,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_FRST_NM,string,NO,30,0,,YES,YES,,,,,,,,PARTY_FRST_NM,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_MID_NM,string,NO,30,0,,YES,YES,,,,,,,,PARTY_MID_NM,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_LST_NM,string,NO,40,0,,YES,YES,,,,,,,,PARTY_LST_NM,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_PFX_NM,string,NO,10,0,,YES,YES,,,,,,,,PARTY_PFX_NM,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_SFX_NM,string,NO,10,0,,YES,YES,,,,,,,,PARTY_SFX_NM,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_TIN,string,NO,15,0,,YES,YES,,,,,,,,PARTY_TIN,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_TIN_TYP_CD,string,NO,1,0,,YES,YES,,,,,,,,PARTY_TIN_TYP_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_BRTH_DT,string,NO,29,0,,YES,,,,,,,,,,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,o_PARTY_BRTH_DT,date/time,NO,29,9,,,YES,,,,,,,,"IIF(NOT ISNULL(PARTY_BRTH_DT) AND LTRIM(RTRIM(PARTY_BRTH_DT)) != '', TO_DATE(PARTY_BRTH_DT,'YYYY-MM-DD'), NULL)",,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_US_CTZN_IND,string,NO,10,0,,YES,YES,,,,,,,,PARTY_US_CTZN_IND,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_ADR_TYP_CD,decimal,NO,10,0,,YES,YES,,,,,,,,PARTY_ADR_TYP_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_ADR_LN1_TXT,string,NO,35,0,,YES,YES,,,,,,,,PARTY_ADR_LN1_TXT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_ADR_LN2_TXT,string,NO,35,0,,YES,YES,,,,,,,,PARTY_ADR_LN2_TXT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_ADR_LN3_TXT,string,NO,35,0,,YES,YES,,,,,,,,PARTY_ADR_LN3_TXT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_ADR_LN4_TXT,string,NO,35,0,,YES,YES,,,,,,,,PARTY_ADR_LN4_TXT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_ADR_CITY_NM,string,NO,30,0,,YES,YES,,,,,,,,PARTY_ADR_CITY_NM,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_ADR_ST_CD,decimal,NO,10,0,,YES,YES,,,,,,,,PARTY_ADR_ST_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_ADR_ZIP_CD,string,NO,15,0,,YES,YES,,,,,,,,PARTY_ADR_ZIP_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_ADR_CNTRY_CD,decimal,NO,10,0,,YES,YES,,,,,,,,PARTY_ADR_CNTRY_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_RES_ST_CD,string,NO,10,0,,YES,YES,,,,,,,,PARTY_RES_ST_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_SEX_CD,string,NO,1,0,,YES,YES,,,,,,,,PARTY_SEX_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,UDLV_MAIL_CD,string,NO,1,0,,YES,YES,,,,,,,,UDLV_MAIL_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_TIN_CERT_IND,string,NO,10,0,,YES,YES,,,,,,,,PARTY_TIN_CERT_IND,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_assign_seq_num_T_POL_BUS_PARTY,PARTY_ADR_FRGN_PRVNC_NM,string,NO,35,0,,YES,YES,,,,,,,,PARTY_ADR_FRGN_PRVNC_NM,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_assign_seq_num_T_POL_CRRS,MSTR_ID,string,NO,15,0,,YES,YES,,,,,,,,MSTR_ID,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_assign_seq_num_T_POL_CRRS,CO_CD,string,NO,3,0,,YES,YES,,,,,,,,CO_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_assign_seq_num_T_POL_CRRS,Primary_obj_id,string,NO,60,0,,YES,YES,,,,,,,,Primary_obj_id,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_assign_seq_num_T_POL_CRRS,TRAN_ACT_GUID_CD_prev,string,NO,60,0,,,,,YES,,,,,,TRAN_ACT_GUID_CD_curr,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_assign_seq_num_T_POL_CRRS,TRAN_ACT_GUID_CD,string,NO,60,0,,YES,YES,,,,,,,,TRAN_ACT_GUID_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_assign_seq_num_T_POL_CRRS,TRAN_ACT_GUID_CD_curr,string,NO,60,0,,,,,YES,,,,,,TRAN_ACT_GUID_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_assign_seq_num_T_POL_CRRS,v_POL_CRRS_SEQ_NUM,decimal,NO,5,0,,,,,YES,,,,,,"IIF(TRAN_ACT_GUID_CD_curr=TRAN_ACT_GUID_CD_prev, v_POL_CRRS_SEQ_NUM+1, 1)",,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_assign_seq_num_T_POL_CRRS,o_POL_CRRS_SEQ_NUM,decimal,NO,5,0,,,YES,,,,,,,,v_POL_CRRS_SEQ_NUM,,,,ERROR('transformation error'),,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_assign_seq_num_T_POL_CRRS,REC_CRT_TS,date/time,NO,29,9,,YES,YES,,,,,,,,REC_CRT_TS,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_assign_seq_num_T_POL_CRRS,REC_MOD_USR_ID,string,NO,10,0,,YES,YES,,,,,,,,REC_MOD_USR_ID,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_assign_seq_num_T_POL_CRRS,CRRS_NM_CD,string,NO,3,0,,YES,YES,,,,,,,,CRRS_NM_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_assign_seq_num_T_POL_CRRS,CRRS_RSM_DT,date/time,NO,29,9,,YES,YES,,,,,,,,CRRS_RSM_DT,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_1035_POL_XCHG,v_MSTR_ID_prev,string,NO,15,0,,,,,YES,,,,,,v_MSTR_ID_curr,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_1035_POL_XCHG,MSTR_ID,string,NO,15,0,,YES,YES,,,,,,,,MSTR_ID,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_1035_POL_XCHG,v_MSTR_ID_curr,string,NO,15,0,,,,,YES,,,,,,MSTR_ID,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_1035_POL_XCHG,CO_CD,string,NO,3,0,,YES,YES,,,,,,,,CO_CD,,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_1035_POL_XCHG,v_XCHG_1035_SEQ_NUM,decimal,NO,10,0,,,,,YES,,,,,,"IIF(v_MSTR_ID_prev != v_MSTR_ID_curr,1, v_XCHG_1035_SEQ_NUM + 1)",,,,,,,,
MetLife_p2_IB_OPAS_UDX,m_load_ods_acord_1203,Expression,exp_convert_datatype_T_1035_POL_XCHG,o_XCHG_1035_SEQ_NUM,decimal,NO,10,0,,,YES,,,,,,,,v_XCHG_1035_SEQ_NUM,,,,ERROR('transformation error'),,,,
