Subject Area,Mapping Name,Component Type,Component Name,Property Type,Property Value,Reusable,Unused/Unconnected Mapping
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_MODE_PREM_PY,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_MODE_PREM_PY,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_MODE_PREM_PY,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_MODE_PREM_PY,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_SCHD_PREM_CHG1,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_SCHD_PREM_CHG1,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_SCHD_PREM_CHG1,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_SCHD_PREM_CHG1,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_COMM,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_COMM,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_COMM,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_COMM,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DIVD_TFER,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DIVD_TFER,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DIVD_TFER,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DIVD_TFER,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_APO_ELCT,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_APO_ELCT,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_APO_ELCT,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_APO_ELCT,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DSBRS_RDR,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DSBRS_RDR,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DSBRS_RDR,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DSBRS_RDR,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_CVR_OPT_BILL,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_CVR_OPT_BILL,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_CVR_OPT_BILL,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_CVR_OPT_BILL,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_PRICE_CORR,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_PRICE_CORR,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_PRICE_CORR,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_PRICE_CORR,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DIVD_TERM_CONV,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DIVD_TERM_CONV,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DIVD_TERM_CONV,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DIVD_TERM_CONV,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_POL_CHG,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_POL_CHG,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_POL_CHG,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_POL_CHG,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_BILL_1801,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_BILL_1801,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_BILL_1801,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_BILL_1801,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_INS_POL_TRAN1,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_INS_POL_TRAN1,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_INS_POL_TRAN1,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_INS_POL_TRAN1,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_COMM_CHRGBCK,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_COMM_CHRGBCK,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_COMM_CHRGBCK,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_COMM_CHRGBCK,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_APO_TERM,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_APO_TERM,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_APO_TERM,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_APO_TERM,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_ANNV_CVR_STTS,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_ANNV_CVR_STTS,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_ANNV_CVR_STTS,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_ANNV_CVR_STTS,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_PY,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_PY,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_PY,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_PY,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_POL_CHG_RDR,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_POL_CHG_RDR,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_POL_CHG_RDR,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_POL_CHG_RDR,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_IMP_INCM1,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_IMP_INCM1,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_IMP_INCM1,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_IMP_INCM1,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_QPP_CHG,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_QPP_CHG,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_QPP_CHG,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_QPP_CHG,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_AGNT_SPLT_PCT_POL_CHG1,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_AGNT_SPLT_PCT_POL_CHG1,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_AGNT_SPLT_PCT_POL_CHG1,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_AGNT_SPLT_PCT_POL_CHG1,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_NFRFT_CHG,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_NFRFT_CHG,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_NFRFT_CHG,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_NFRFT_CHG,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_RDR_SURR_VAL_STTS,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_RDR_SURR_VAL_STTS,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_RDR_SURR_VAL_STTS,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_RDR_SURR_VAL_STTS,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DSBRS1,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DSBRS1,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DSBRS1,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DSBRS1,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_PRDCR_CHG,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_PRDCR_CHG,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_PRDCR_CHG,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_PRDCR_CHG,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DIVD_DSBRS_CHG,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DIVD_DSBRS_CHG,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DIVD_DSBRS_CHG,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_DIVD_DSBRS_CHG,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_RSTRC_NOTE_505,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_RSTRC_NOTE_505,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_RSTRC_NOTE_505,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_RSTRC_NOTE_505,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_AGNT_PCT_SPLT_SURR,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_AGNT_PCT_SPLT_SURR,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_AGNT_PCT_SPLT_SURR,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_AGNT_PCT_SPLT_SURR,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_DSBRS_RSTRC,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_DSBRS_RSTRC,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_DSBRS_RSTRC,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_DSBRS_RSTRC,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_POL_HIST,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_POL_HIST,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_POL_HIST,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_POL_HIST,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_TAX_RPT,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_TAX_RPT,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_TAX_RPT,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_TAX_RPT,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_FND_TRFR,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_FND_TRFR,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_FND_TRFR,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_FND_TRFR,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_PARTY_CHG,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_PARTY_CHG,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_PARTY_CHG,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_PARTY_CHG,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_RPT_NTFN,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_RPT_NTFN,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_RPT_NTFN,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_RPT_NTFN,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_MO_ANNV,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_MO_ANNV,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_MO_ANNV,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_MO_ANNV,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_AGNT_PCT_SPLT_DSBRS,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_AGNT_PCT_SPLT_DSBRS,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_AGNT_PCT_SPLT_DSBRS,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_AGNT_PCT_SPLT_DSBRS,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_CHLD_DTH_CLM,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_CHLD_DTH_CLM,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_CHLD_DTH_CLM,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_CHLD_DTH_CLM,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_AGNT_PCT_SPLT,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_AGNT_PCT_SPLT,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_AGNT_PCT_SPLT,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_AGNT_PCT_SPLT,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ANNV,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ANNV,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ANNV,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ANNV,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_STTS,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,Add Currently Processed Flat File Name Port,NO,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,Datetime Format,A  19 mm/dd/yyyy hh24:mi:ss,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,Thousand Separator,,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Source Definition,T_POL_TRAN_ADDL_CRRS_1203,Decimal Separator,.,NO,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Unconnected Lookup,lkp_opas_pre_input,Lookup cache persistent,NO,YES,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Unconnected Lookup,lkp_opas_pre_input,Re-cache from lookup source,NO,YES,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Unconnected Lookup,lkp_opas_pre_input,Lookup Index Cache Size,Auto,YES,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Unconnected Lookup,lkp_opas_pre_input,Synchronize Dynamic Cache,NO,YES,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Unconnected Lookup,lkp_opas_pre_input,Subsecond Precision,0,YES,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Unconnected Lookup,lkp_opas_pre_input,Lookup policy on multiple match,Use Any Value,YES,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Unconnected Lookup,lkp_opas_pre_input,Lookup Sql Override,,YES,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Unconnected Lookup,lkp_opas_pre_input,Update Dynamic Cache Condition,TRUE,YES,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Unconnected Lookup,lkp_opas_pre_input,Lookup cache directory name,$PMCacheDir/,YES,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Unconnected Lookup,lkp_opas_pre_input,Lookup cache initialize,NO,YES,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Unconnected Lookup,lkp_opas_pre_input,Pre-build lookup cache,Auto,YES,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Unconnected Lookup,lkp_opas_pre_input,Lookup caching enabled,YES,YES,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Unconnected Lookup,lkp_opas_pre_input,Case Sensitive String Comparison,YES,YES,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Unconnected Lookup,lkp_opas_pre_input,Update Else Insert,NO,YES,NO
MetLife_p2_IB_OPAS_UDX,m_load_ods_all_accord,Unconnected Lookup,lkp_opas_pre_input,Insert Else Update,NO,YES,NO
